4043 41 155
4044 48 192
4045 57 253
4046 68 344
4047 81 471
4048 96 640
4049 113 857
4050 41 189
4051 42 190
4052 45 197
4053 50 216
4054 57 253
4055 66 314
4056 77 405
4057 90 532
4058 105 701
4059 122 918
4060 52 280
4061 53 281
4062 56 288
4063 61 307
4064 68 344
4065 77 405
4066 88 496
4067 101 623
4068 116 792
4069 133 1009
4070 65 407
4071 66 408
4072 69 415
4073 74 434
4074 81 471
4075 90 532
4076 101 623
4077 114 750
4078 129 919
4079 146 1136
4080 80 576
4081 81 577
4082 84 584
4083 89 603
4084 96 640
4085 105 701
4086 116 792
4087 129 919
4088 144 1088
4089 161 1305
4090 97 793
4091 98 794
4092 101 801
4093 106 820
4094 113 857
4095 122 918
4096 133 1009
4097 146 1136
4098 161 1305
4099 178 1522
4100 17 65
4101 18 66
4102 21 73
4103 26 92
4104 33 129
4105 42 190
4106 53 281
4107 66 408
4108 81 577
4109 98 794
4110 18 66
4111 19 67
4112 22 74
4113 27 93
4114 34 130
4115 43 191
4116 54 282
4117 67 409
4118 82 578
4119 99 795
4120 21 73
4121 22 74
4122 25 81
4123 30 100
4124 37 137
4125 46 198
4126 57 289
4127 70 416
4128 85 585
4129 102 802
4130 26 92
4131 27 93
4132 30 100
4133 35 119
4134 42 156
4135 51 217
4136 62 308
4137 75 435
4138 90 604
4139 107 821
4140 33 129
4141 34 130
4142 37 137
4143 42 156
4144 49 193
4145 58 254
4146 69 345
4147 82 472
4148 97 641
4149 114 858
4150 42 190
4151 43 191
4152 46 198
4153 51 217
4154 58 254
4155 67 315
4156 78 406
4157 91 533
4158 106 702
4159 123 919
4160 53 281
4161 54 282
4162 57 289
4163 62 308
4164 69 345
4165 78 406
4166 89 497
4167 102 624
4168 117 793
4169 134 1010
4170 66 408
4171 67 409
4172 70 416
4173 75 435
4174 82 472
4175 91 533
4176 102 624
4177 115 751
4178 130 920
4179 147 1137
4180 81 577
4181 82 578
4182 85 585
4183 90 604
4184 97 641
4185 106 702
4186 117 793
4187 130 920
4188 145 1089
4189 162 1306
4190 98 794
4191 99 795
4192 102 802
4193 107 821
4194 114 858
4195 123 919
4196 134 1010
4197 147 1137
4198 162 1306
4199 179 1523
4200 20 72
4201 21 73
4202 24 80
4203 29 99
4204 36 136
4205 45 197
4206 56 288
4207 69 415
4208 84 584
4209 101 801
4210 21 73
4211 22 74
4212 25 81
4213 30 100
4214 37 137
4215 46 198
4216 57 289
4217 70 416
4218 85 585
4219 102 802
4220 24 80
4221 25 81
4222 28 88
4223 33 107
4224 40 144
4225 49 205
4226 60 296
4227 73 423
4228 88 592
4229 105 809
4230 29 99
4231 30 100
4232 33 107
4233 38 126
4234 45 163
4235 54 224
4236 65 315
4237 78 442
4238 93 611
4239 110 828
4240 36 136
4241 37 137
4242 40 144
4243 45 163
4244 52 200
4245 61 261
4246 72 352
4247 85 479
4248 100 648
4249 117 865
4250 45 197
4251 46 198
4252 49 205
4253 54 224
4254 61 261
4255 70 322
4256 81 413
4257 94 540
4258 109 709
4259 126 926
4260 56 288
4261 57 289
4262 60 296
4263 65 315
4264 72 352
4265 81 413
4266 92 504
4267 105 631
4268 120 800
4269 137 1017
4270 69 415
4271 70 416
4272 73 423
4273 78 442
4274 85 479
4275 94 540
4276 105 631
4277 118 758
4278 133 927
4279 150 1144
4280 84 584
4281 85 585
4282 88 592
4283 93 611
4284 100 648
4285 109 709
4286 120 800
4287 133 927
4288 148 1096
4289 165 1313
4290 101 801
4291 102 802
4292 105 809
4293 110 828
4294 117 865
4295 126 926
4296 137 1017
4297 150 1144
4298 165 1313
4299 182 1530
4300 25 91
4301 26 92
4302 29 99
4303 34 118
4304 41 155
4305 50 216
4306 61 307
4307 74 434
4308 89 603
4309 106 820
4310 26 92
4311 27 93
4312 30 100
4313 35 119
4314 42 156
4315 51 217
4316 62 308
4317 75 435
4318 90 604
4319 107 821
4320 29 99
4321 30 100
4322 33 107
4323 38 126
4324 45 163
4325 54 224
4326 65 315
4327 78 442
4328 93 611
4329 110 828
4330 34 118
4331 35 119
4332 38 126
4333 43 145
4334 50 182
4335 59 243
4336 70 334
4337 83 461
4338 98 630
4339 115 847
4340 41 155
4341 42 156
4342 45 163
4343 50 182
4344 57 219
4345 66 280
4346 77 371
4347 90 498
4348 105 667
4349 122 884
4350 50 216
4351 51 217
4352 54 224
4353 59 243
4354 66 280
4355 75 341
4356 86 432
4357 99 559
4358 114 728
4359 131 945
4360 61 307
4361 62 308
4362 65 315
4363 70 334
4364 77 371
4365 86 432
4366 97 523
4367 110 650
4368 125 819
4369 142 1036
4370 74 434
4371 75 435
4372 78 442
4373 83 461
4374 90 498
4375 99 559
4376 110 650
4377 123 777
4378 138 946
4379 155 1163
4380 89 603
4381 90 604
4382 93 611
4383 98 630
4384 105 667
4385 114 728
4386 125 819
4387 138 946
4388 153 1115
4389 170 1332
4390 106 820
4391 107 821
4392 110 828
4393 115 847
4394 122 884
4395 131 945
4396 142 1036
4397 155 1163
4398 170 1332
4399 187 1549
4400 32 128
4401 33 129
4402 36 136
4403 41 155
4404 48 192
4405 57 253
4406 68 344
4407 81 471
4408 96 640
4409 113 857
4410 33 129
4411 34 130
4412 37 137
4413 42 156
4414 49 193
4415 58 254
4416 69 345
4417 82 472
4418 97 641
4419 114 858
4420 36 136
4421 37 137
4422 40 144
4423 45 163
4424 52 200
4425 61 261
4426 72 352
4427 85 479
4428 100 648
4429 117 865
4430 41 155
4431 42 156
4432 45 163
4433 50 182
4434 57 219
4435 66 280
4436 77 371
4437 90 498
4438 105 667
4439 122 884
4440 48 192
4441 49 193
4442 52 200
4443 57 219
4444 64 256
4445 73 317
4446 84 408
4447 97 535
4448 112 704
4449 129 921
4450 57 253
4451 58 254
4452 61 261
4453 66 280
4454 73 317
4455 82 378
4456 93 469
4457 106 596
4458 121 765
4459 138 982
4460 68 344
4461 69 345
4462 72 352
4463 77 371
4464 84 408
4465 93 469
4466 104 560
4467 117 687
4468 132 856
4469 149 1073
4470 81 471
4471 82 472
4472 85 479
4473 90 498
4474 97 535
4475 106 596
4476 117 687
4477 130 814
4478 145 983
4479 162 1200
4480 96 640
4481 97 641
4482 100 648
4483 105 667
4484 112 704
4485 121 765
4486 132 856
4487 145 983
4488 160 1152
4489 177 1369
4490 113 857
4491 114 858
4492 117 865
4493 122 884
4494 129 921
4495 138 982
4496 149 1073
4497 162 1200
4498 177 1369
4499 194 1586
4500 41 189
4501 42 190
4502 45 197
4503 50 216
4504 57 253
4505 66 314
4506 77 405
4507 90 532
4508 105 701
4509 122 918
4510 42 190
4511 43 191
4512 46 198
4513 51 217
4514 58 254
4515 67 315
4516 78 406
4517 91 533
4518 106 702
4519 123 919
4520 45 197
4521 46 198
4522 49 205
4523 54 224
4524 61 261
4525 70 322
4526 81 413
4527 94 540
4528 109 709
4529 126 926
4530 50 216
4531 51 217
4532 54 224
4533 59 243
4534 66 280
4535 75 341
4536 86 432
4537 99 559
4538 114 728
4539 131 945
4540 57 253
4541 58 254
4542 61 261
4543 66 280
4544 73 317
4545 82 378
4546 93 469
4547 106 596
4548 121 765
4549 138 982
4550 66 314
4551 67 315
4552 70 322
4553 75 341
4554 82 378
4555 91 439
4556 102 530
4557 115 657
4558 130 826
4559 147 1043
4560 77 405
4561 78 406
4562 81 413
4563 86 432
4564 93 469
4565 102 530
4566 113 621
4567 126 748
4568 141 917
4569 158 1134
4570 90 532
4571 91 533
4572 94 540
4573 99 559
4574 106 596
4575 115 657
4576 126 748
4577 139 875
4578 154 1044
4579 171 1261
4580 105 701
4581 106 702
4582 109 709
4583 114 728
4584 121 765
4585 130 826
4586 141 917
4587 154 1044
4588 169 1213
4589 186 1430
4590 122 918
4591 123 919
4592 126 926
4593 131 945
4594 138 982
4595 147 1043
4596 158 1134
4597 171 1261
4598 186 1430
4599 203 1647
4600 52 280
4601 53 281
4602 56 288
4603 61 307
4604 68 344
4605 77 405
4606 88 496
4607 101 623
4608 116 792
4609 133 1009
4610 53 281
4611 54 282
4612 57 289
4613 62 308
4614 69 345
4615 78 406
4616 89 497
4617 102 624
4618 117 793
4619 134 1010
4620 56 288
4621 57 289
4622 60 296
4623 65 315
4624 72 352
4625 81 413
4626 92 504
4627 105 631
4628 120 800
4629 137 1017
4630 61 307
4631 62 308
4632 65 315
4633 70 334
4634 77 371
4635 86 432
4636 97 523
4637 110 650
4638 125 819
4639 142 1036
4640 68 344
4641 69 345
4642 72 352
4643 77 371
4644 84 408
4645 93 469
4646 104 560
4647 117 687
4648 132 856
4649 149 1073
4650 77 405
4651 78 406
4652 81 413
4653 86 432
4654 93 469
4655 102 530
4656 113 621
4657 126 748
4658 141 917
4659 158 1134
4660 88 496
4661 89 497
4662 92 504
4663 97 523
4664 104 560
4665 113 621
4666 124 712
4667 137 839
4668 152 1008
4669 169 1225
4670 101 623
4671 102 624
4672 105 631
4673 110 650
4674 117 687
4675 126 748
4676 137 839
4677 150 966
4678 165 1135
4679 182 1352
4680 116 792
4681 117 793
4682 120 800
4683 125 819
4684 132 856
4685 141 917
4686 152 1008
4687 165 1135
4688 180 1304
4689 197 1521
4690 133 1009
4691 134 1010
4692 137 1017
4693 142 1036
4694 149 1073
4695 158 1134
4696 169 1225
4697 182 1352
4698 197 1521
4699 214 1738
4700 65 407
4701 66 408
4702 69 415
4703 74 434
4704 81 471
4705 90 532
4706 101 623
4707 114 750
4708 129 919
4709 146 1136
4710 66 408
4711 67 409
4712 70 416
4713 75 435
4714 82 472
4715 91 533
4716 102 624
4717 115 751
4718 130 920
4719 147 1137
4720 69 415
4721 70 416
4722 73 423
4723 78 442
4724 85 479
4725 94 540
4726 105 631
4727 118 758
4728 133 927
4729 150 1144
4730 74 434
4731 75 435
4732 78 442
4733 83 461
4734 90 498
4735 99 559
4736 110 650
4737 123 777
4738 138 946
4739 155 1163
4740 81 471
4741 82 472
4742 85 479
4743 90 498
4744 97 535
4745 106 596
4746 117 687
4747 130 814
4748 145 983
4749 162 1200
4750 90 532
4751 91 533
4752 94 540
4753 99 559
4754 106 596
4755 115 657
4756 126 748
4757 139 875
4758 154 1044
4759 171 1261
4760 101 623
4761 102 624
4762 105 631
4763 110 650
4764 117 687
4765 126 748
4766 137 839
4767 150 966
4768 165 1135
4769 182 1352
4770 114 750
4771 115 751
4772 118 758
4773 123 777
4774 130 814
4775 139 875
4776 150 966
4777 163 1093
4778 178 1262
4779 195 1479
4780 129 919
4781 130 920
4782 133 927
4783 138 946
4784 145 983
4785 154 1044
4786 165 1135
4787 178 1262
4788 193 1431
4789 210 1648
4790 146 1136
4791 147 1137
4792 150 1144
4793 155 1163
4794 162 1200
4795 171 1261
4796 182 1352
4797 195 1479
4798 210 1648
4799 227 1865
4800 80 576
4801 81 577
4802 84 584
4803 89 603
4804 96 640
4805 105 701
4806 116 792
4807 129 919
4808 144 1088
4809 161 1305
4810 81 577
4811 82 578
4812 85 585
4813 90 604
4814 97 641
4815 106 702
4816 117 793
4817 130 920
4818 145 1089
4819 162 1306
4820 84 584
4821 85 585
4822 88 592
4823 93 611
4824 100 648
4825 109 709
4826 120 800
4827 133 927
4828 148 1096
4829 165 1313
4830 89 603
4831 90 604
4832 93 611
4833 98 630
4834 105 667
4835 114 728
4836 125 819
4837 138 946
4838 153 1115
4839 170 1332
4840 96 640
4841 97 641
4842 100 648
4843 105 667
4844 112 704
4845 121 765
4846 132 856
4847 145 983
4848 160 1152
4849 177 1369
4850 105 701
4851 106 702
4852 109 709
4853 114 728
4854 121 765
4855 130 826
4856 141 917
4857 154 1044
4858 169 1213
4859 186 1430
4860 116 792
4861 117 793
4862 120 800
4863 125 819
4864 132 856
4865 141 917
4866 152 1008
4867 165 1135
4868 180 1304
4869 197 1521
4870 129 919
4871 130 920
4872 133 927
4873 138 946
4874 145 983
4875 154 1044
4876 165 1135
4877 178 1262
4878 193 1431
4879 210 1648
4880 144 1088
4881 145 1089
4882 148 1096
4883 153 1115
4884 160 1152
4885 169 1213
4886 180 1304
4887 193 1431
4888 208 1600
4889 225 1817
4890 161 1305
4891 162 1306
4892 165 1313
4893 170 1332
4894 177 1369
4895 186 1430
4896 197 1521
4897 210 1648
4898 225 1817
4899 242 2034
4900 97 793
4901 98 794
4902 101 801
4903 106 820
4904 113 857
4905 122 918
4906 133 1009
4907 146 1136
4908 161 1305
4909 178 1522
4910 98 794
4911 99 795
4912 102 802
4913 107 821
4914 114 858
4915 123 919
4916 134 1010
4917 147 1137
4918 162 1306
4919 179 1523
4920 101 801
4921 102 802
4922 105 809
4923 110 828
4924 117 865
4925 126 926
4926 137 1017
4927 150 1144
4928 165 1313
4929 182 1530
4930 106 820
4931 107 821
4932 110 828
4933 115 847
4934 122 884
4935 131 945
4936 142 1036
4937 155 1163
4938 170 1332
4939 187 1549
4940 113 857
4941 114 858
4942 117 865
4943 122 884
4944 129 921
4945 138 982
4946 149 1073
4947 162 1200
4948 177 1369
4949 194 1586
4950 122 918
4951 123 919
4952 126 926
4953 131 945
4954 138 982
4955 147 1043
4956 158 1134
4957 171 1261
4958 186 1430
4959 203 1647
4960 133 1009
4961 134 1010
4962 137 1017
4963 142 1036
4964 149 1073
4965 158 1134
4966 169 1225
4967 182 1352
4968 197 1521
4969 214 1738
4970 146 1136
4971 147 1137
4972 150 1144
4973 155 1163
4974 162 1200
4975 171 1261
4976 182 1352
4977 195 1479
4978 210 1648
4979 227 1865
4980 161 1305
4981 162 1306
4982 165 1313
4983 170 1332
4984 177 1369
4985 186 1430
4986 197 1521
4987 210 1648
4988 225 1817
4989 242 2034
4990 178 1522
4991 179 1523
4992 182 1530
4993 187 1549
4994 194 1586
4995 203 1647
4996 214 1738
4997 227 1865
4998 242 2034
4999 259 2251
